fecha precio_medio precio_minimo precio_maximo
2024-12-08 22.188333333333333 0.44 74.97
2024-12-09 67.18875 3.85 137.21
2024-12-10 134.22416666666666 100.7 181.0
2024-12-11 139.0925 113.05 179.07
2024-12-12 146.67291666666668 112.6 177.38
2024-12-13 143.7275 114.95 172.35
2024-12-14 128.845 104.07 151.32
2024-12-15 102.99458333333332 70.47 138.84
2024-12-16 120.86166666666666 95.19 166.89
2024-12-17 121.85416666666667 101.24 146.24
2024-12-18 113.445 90.0 146.54
2024-12-19 75.91958333333334 5.0 122.78
2024-12-20 114.67166666666667 85.81 145.39
2024-12-21 94.72625 35.07 133.48
2024-12-22 53.92875 5.0 100.5
2024-12-23 46.57208333333333 3.32 124.89
2024-12-24 73.85458333333334 35.0 112.21
2024-12-25 100.94333333333333 75.99 141.08
2024-12-26 133.94458333333333 105.3 166.8
2024-12-27 133.60416666666666 107.81 161.5
2024-12-28 133.13 108.97 160.78
2024-12-29 136.14708333333334 108.88 162.0
2024-12-30 140.9375 116.02 172.72
2024-12-31 135.85958333333335 111.75 159.44
2025-01-01 100.92875 10.68 152.99
2025-01-02 134.02333333333334 99.82 161.1
2025-01-03 122.33666666666666 88.46 151.25
2025-01-04 111.57208333333334 82.27 145.0
2025-01-05 51.44291666666667 28.0 101.77
2025-01-06 45.42875 3.52 117.78
2025-01-07 83.43083333333333 19.2 128.87
2025-01-08 98.91875 53.0 135.01
2025-01-09 87.40291666666667 13.01 141.27
2025-01-10 111.51666666666667 69.94 144.28
2025-01-11 95.87583333333333 60.3 123.55
2025-01-12 73.72416666666668 2.4 126.8
2025-01-13 125.81124999999999 100.0 180.0
2025-01-14 137.83291666666665 111.63 189.54
2025-01-15 140.6783333333333 115.58 225.0
2025-01-16 135.08916666666667 108.58 199.94
2025-01-17 135.61875 106.5 200.0
2025-01-18 133.16208333333333 110.2 167.85
2025-01-19 125.11333333333334 102.35 159.68
2025-01-20 144.92 114.41 170.0
2025-01-21 140.60458333333335 115.3 164.22
2025-01-22 134.95541666666665 103.6 167.72
2025-01-23 140.55249999999998 112.97 196.51
2025-01-24 91.74624999999999 75.07 122.0
2025-01-25 42.51958333333334 3.6 96.37
2025-01-26 26.4225 6.93 44.38
2025-01-27 21.790833333333335 0.65 53.37
2025-01-28 16.44666666666667 0.65 69.5
2025-01-29 48.7875 3.52 133.85
2025-01-30 42.3975 0.0 114.0
2025-01-31 96.33416666666666 39.0 184.48
2025-02-01 95.25916666666666 5.06 162.98
2025-02-02 124.73875 92.88 173.95
2025-02-03 133.04999999999998 102.19 227.51
2025-02-04 143.38625 100.39 240.0
2025-02-05 117.50875 30.0 189.9
2025-02-06 138.6029166666667 85.3 231.0
2025-02-07 117.87 87.89 164.3
2025-02-08 105.09708333333333 45.04 166.9
2025-02-09 109.59541666666667 64.0 187.99
2025-02-10 139.73958333333334 112.5 200.0
2025-02-11 133.15541666666667 106.01 194.5
2025-02-12 119.86 62.0 194.44
2025-02-13 130.97916666666666 80.0 200.0
2025-02-14 121.06875000000001 55.0 201.66
2025-02-15 90.43166666666667 25.46 131.51
2025-02-16 88.21958333333333 12.0 161.56
2025-02-17 138.16625000000002 98.97 215.52
2025-02-17 138.16625000000002 98.97 215.52
2025-02-18 79.73458333333333 7.03 159.88
2025-02-19 123.555 90.01 203.2
2025-02-20 87.56875000000001 20.33 150.56
2025-02-21 47.992916666666666 3.52 93.83
2025-02-22 70.84375 39.68 130.72
2025-02-23 65.81 3.52 134.7
2025-02-24 78.56625 32.64 159.17
2025-02-25 94.83749999999999 57.56 140.99
2025-02-26 105.34458333333333 54.59 225.0
2025-02-27 120.43208333333332 86.8 219.08
2025-02-28 111.205 80.13 151.96
2025-03-01 65.8325 31.73 105.36
2025-03-02 65.56125 27.5 124.87
2025-03-03 96.98958333333333 66.91 149.0
2025-03-04 96.44458333333334 50.24 144.28
2025-03-05 78.87833333333333 35.19 112.82
2025-03-06 78.06291666666667 54.19 126.02
2025-03-07 49.07125 7.82 77.33
2025-03-08 15.220416666666667 0.02 43.38
2025-03-09 46.507083333333334 3.52 127.6
2025-03-10 92.99416666666667 66.7 152.05
2025-03-11 96.94333333333333 69.1 157.5
2025-03-12 93.06416666666667 69.1 176.69
2025-03-13 111.72708333333333 81.9 160.86
2025-03-14 57.68291666666667 5.0 134.5
2025-03-15 48.88999999999999 0.0 132.96
2025-03-16 60.574999999999996 6.99 140.0
2025-03-17 88.65333333333332 50.24 170.0
2025-03-18 57.68083333333333 5.19 150.79
2025-03-19 29.107083333333332 0.0 117.38
2025-03-20 22.692083333333333 0.43 101.6
2025-03-21 10.75 0.18 40.0
2025-03-22 11.225 -0.01 76.01
2025-03-23 29.131666666666664 0.0 125.92
2025-03-24 44.455000000000005 0.65 179.1
2025-03-25 42.40541666666667 0.0 160.86
2025-03-26 36.205 -0.5 126.66
2025-03-27 54.59 -0.01 150.0
2025-03-28 25.706666666666667 -1.24 86.9
2025-03-29 4.322916666666667 -2.2 20.16
2025-03-30 3.0278260869565217 -5.21 35.01
2025-03-31 29.446250000000003 -1.0 197.25
2025-04-01 58.6025 -0.07 159.37
2025-04-02 27.98875 -0.02 104.9
2025-04-03 22.096249999999998 0.0 80.0
2025-04-04 11.23625 -0.02 50.02
2025-04-05 24.420416666666668 -1.2 95.61
2025-04-06 26.559166666666666 -1.54 80.0
2025-04-07 56.13916666666666 0.0 170.01
2025-04-08 47.672083333333326 -1.02 131.17
2025-04-09 31.980416666666667 -0.5 98.21
2025-04-10 19.1975 -0.01 50.82
2025-04-11 18.34958333333333 -0.01 58.02
2025-04-12 27.0125 0.01 79.0
2025-04-13 18.345 -1.51 60.55
2025-04-14 24.542916666666667 0.0 74.94
2025-04-15 11.733333333333334 -0.01 35.0
2025-04-16 12.137500000000001 -0.01 69.21
2025-04-17 21.940833333333334 0.0 107.5
2025-04-18 12.347500000000002 -1.54 36.0
2025-04-19 1.7241666666666668 -4.0 8.0
2025-04-20 10.707916666666668 -4.99 82.3
2025-04-21 49.08875 6.56 160.0
2025-04-22 64.39208333333333 4.31 130.04
2025-04-23 44.232499999999995 0.0 116.7
2025-04-24 43.53333333333333 -0.01 114.48
2025-04-25 45.656666666666666 -0.21 113.39
2025-04-26 5.539166666666667 -3.03 23.04
2025-04-27 10.977083333333333 -6.01 100.7
2025-04-28 18.499166666666667 -3.0 80.8
2025-04-29 5.793333333333333 -1.9 35.01
2025-04-30 31.828333333333333 -0.17 117.01
2025-05-01 13.293750000000001 -10.0 55.0
2025-05-02 10.9375 -4.0 67.05
2025-05-03 16.17125 -3.04 63.8
2025-05-04 10.997916666666667 -5.01 36.13
2025-05-05 10.891666666666666 -4.0 35.0
2025-05-06 10.241666666666667 -4.21 65.12
2025-05-07 19.006666666666664 -0.62 80.0
2025-05-08 16.75625 -0.02 79.59
2025-05-09 18.236666666666668 -0.01 80.27
2025-05-10 9.078333333333333 -10.0 36.88
2025-05-11 2.205833333333333 -15.0 35.01
2025-05-12 21.6925 -4.21 122.03
2025-05-13 41.42375 -2.51 128.07
2025-05-14 30.545833333333334 -4.0 91.53
2025-05-15 11.62 -5.0 35.01
2025-05-16 4.6762500000000005 -10.0 41.21
2025-05-17 10.638333333333334 -11.26 57.12
2025-05-18 6.756666666666667 -15.0 40.7
2025-05-19 12.84875 -2.5 42.99
2025-05-20 13.40875 -3.75 54.0
2025-05-21 20.190416666666668 -1.1 68.21
2025-05-22 3.3475 -5.0 24.42
2025-05-23 5.114166666666667 -3.0 31.0
2025-05-24 7.195833333333333 -9.7 52.0
2025-05-25 6.4695833333333335 -15.0 35.01
2025-05-26 17.177083333333332 -0.5 76.06
2025-05-27 26.84166666666667 -0.01 111.16
2025-05-28 27.779583333333335 -0.62 100.86
2025-05-29 35.013333333333335 -0.9 134.99
2025-05-30 43.95791666666667 -0.07 130.19
2025-05-31 40.23791666666667 -5.48 107.0
2025-06-01 19.497916666666665 -6.01 60.0
2025-06-02 31.133750000000003 0.0 100.0
2025-06-03 51.694583333333334 0.0 108.78
2025-06-04 58.55708333333333 0.0 127.01
2025-06-05 59.52041666666667 -0.01 142.03
2025-06-06 71.53875000000001 0.0 140.34
2025-06-07 49.571666666666665 -1.21 112.84
2025-06-08 37.821666666666665 -3.0 109.29
2025-06-09 61.504999999999995 1.72 135.0
2025-06-10 100.19291666666668 54.88 124.35
2025-06-11 73.62916666666666 1.1 115.5
2025-06-12 62.41916666666666 -0.01 140.64
2025-06-13 69.72875 -0.01 126.84
2025-06-14 56.680416666666666 -1.5 110.02
2025-06-15 22.330416666666668 -3.0 87.47
2025-06-16 52.35958333333334 0.65 210.0
2025-06-17 94.14041666666667 12.0 154.76
2025-06-18 106.32375 40.01 194.56
2025-06-19 116.4575 65.0 167.55
2025-06-20 113.24916666666667 70.0 163.49
2025-06-21 76.98958333333333 0.0 138.81
2025-06-22 67.25125 -1.5 130.78
2025-06-23 110.55958333333332 57.42 195.77
2025-06-24 97.17583333333333 7.5 154.52
2025-06-25 81.06 2.44 154.52
2025-06-26 93.02958333333333 36.2 159.62
2025-06-27 93.09583333333335 35.0 141.05
2025-06-28 68.39041666666667 0.65 132.65
2025-06-29 71.07458333333334 0.85 154.52
2025-06-30 110.9375 77.75 175.01
2025-07-01 111.20083333333334 80.0 167.0
2025-07-02 100.35833333333333 70.64 130.14
2025-07-03 91.33166666666666 37.2 142.59
2025-07-04 99.62916666666666 72.0 139.26
2025-07-05 72.34666666666666 3.52 134.0
2025-07-06 56.10916666666666 0.65 112.17
2025-07-07 60.36208333333334 3.6 106.65
2025-07-08 45.15291666666667 1.72 110.69
2025-07-09 89.7 35.1 155.75
2025-07-10 106.96583333333332 74.0 170.0
2025-07-11 98.25458333333334 55.4 138.16
2025-07-12 75.91125000000001 0.85 133.0
2025-07-13 64.58874999999999 0.0 134.62
2025-07-14 84.20333333333333 18.21 126.64
2025-07-15 83.1125 29.95 135.87
2025-07-16 101.9775 69.84 175.49
2025-07-17 102.84666666666668 73.0 129.85
2025-07-18 95.07583333333334 71.08 119.39
2025-07-19 50.16083333333333 0.0 106.8
2025-07-20 27.218333333333334 -1.01 92.0
2025-07-21 57.606249999999996 5.11 169.2
2025-07-22 81.88291666666667 31.11 138.83
2025-07-23 84.42875 44.88 113.91
2025-07-24 46.20333333333334 1.72 95.0
2025-07-25 41.845 0.65 104.72
2025-07-26 38.53458333333333 0.0 100.0
2025-07-27 32.393750000000004 -0.6 88.64
2025-07-28 34.22 0.65 88.54
2025-07-29 32.14833333333333 0.09 103.27
2025-07-30 40.46375 3.52 104.36
2025-07-31 64.22125 23.5 114.45
2025-08-01 64.79166666666667 13.43 103.02
2025-08-02 37.24208333333333 0.0 99.64
2025-08-03 29.875416666666666 -5.0 97.4
2025-08-04 65.54875 3.52 168.02
2025-08-05 57.19291666666667 0.66 140.7
2025-08-06 78.27083333333333 27.2 170.0
2025-08-07 84.06208333333333 26.39 145.01
2025-08-08 74.085 0.74 136.87
2025-08-09 62.03125 -0.01 113.12
2025-08-10 55.451249999999995 -1.0 136.87
2025-08-11 80.105 9.0 144.41
2025-08-12 89.70125 26.28 154.93
2025-08-13 101.19875 60.0 155.1
2025-08-14 96.69583333333334 40.91 149.02
2025-08-15 69.26916666666666 0.0 144.75
2025-08-16 74.10166666666667 0.65 144.0
2025-08-17 68.70208333333333 0.65 131.25
2025-08-18 96.67625 60.0 120.76
2025-08-19 77.71708333333333 29.14 106.85
2025-08-20 68.31041666666667 27.2 100.07
2025-08-21 53.89125000000001 3.52 101.12
2025-08-22 53.61166666666667 4.31 104.53
2025-08-23 63.40375 0.65 130.87
2025-08-24 62.276666666666664 -0.6 114.99
2025-08-25 92.29708333333333 25.2 142.0
2025-08-26 87.75083333333333 26.28 125.95
2025-08-27 88.02875 49.85 114.32
2025-08-28 53.84166666666667 0.01 97.15
2025-08-29 45.75083333333333 0.0 100.01
2025-08-30 52.60583333333333 -0.01 107.12
2025-08-31 37.29833333333334 -0.98 81.06
2025-09-01 30.629166666666666 0.0 100.01
2025-09-02 61.09708333333333 0.21 160.0
2025-09-03 55.10041666666667 -0.02 133.45
2025-09-04 55.647083333333335 1.55 112.99
2025-09-05 55.32083333333333 0.65 107.1
2025-09-06 26.53916666666667 -0.99 74.64
2025-09-07 31.84375 0.0 111.56
2025-09-08 76.36749999999999 27.08 108.36
2025-09-09 63.562083333333334 8.91 120.0
2025-09-10 51.564166666666665 -0.01 105.01
2025-09-11 54.415 -0.01 140.0
2025-09-12 73.12958333333333 0.75 143.15
2025-09-13 60.844166666666666 -0.01 106.11
2025-09-14 48.872083333333336 -0.01 126.13
2025-09-15 66.88041666666668 2.5 124.0
2025-09-16 72.54666666666667 3.52 198.95
2025-09-17 86.00999999999999 15.1 215.0
2025-09-18 97.0125 44.0 200.0
2025-09-19 89.55333333333334 31.25 125.2
2025-09-20 66.05666666666666 0.65 110.91
2025-09-21 42.28625 -0.62 85.8
2025-09-22 34.53333333333333 -0.01 109.38
2025-09-23 51.56375 0.0 105.01
2025-09-24 46.399166666666666 0.01 116.12
2025-09-25 79.39916666666666 20.1 175.01
2025-09-26 91.65375 21.56 160.0
2025-09-27 71.78541666666666 6.0 115.87
2025-09-28 48.793749999999996 8.53 74.14
2025-09-29 59.062083333333334 21.99 133.26
2025-09-30 82.80166666666666 21.9 199.34
2025-10-01 87.075 14.0225 217.8975
2025-10-02 86.18510416666668 16.4075 204.2575
2025-10-03 93.24552083333333 38.2275 138.7575
2025-10-04 53.10489583333333 -0.015 110.935
2025-10-05 24.305104166666666 -2.4525 83.1325
2025-10-06 79.04625 36.31 169.24
2025-10-07 98.65458333333333 37.34 168.35
2025-10-08 99.18947916666667 55.5525 154.2675
2025-10-09 64.63447916666667 5.2925 114.4575
2025-10-10 79.21989583333333 33.225 117.4675
2025-10-11 73.70177083333333 3.7175 109.805
2025-10-12 64.62572916666666 0.65 115.135
2025-10-13 102.36479166666668 63.715 162.09
2025-10-14 108.23864583333334 61.7175 160.2025
2025-10-15 109.39666666666666 66.75 163.0675
2025-10-16 109.87677083333334 70.44 153.4725
2025-10-17 107.48510416666666 45.0 159.4
2025-10-18 80.8196875 0.9075 128.645
2025-10-19 32.77760416666667 0.0 86.5425
2025-10-20 40.999270833333334 0.2825 100.34
2025-10-21 38.3621875 1.84 101.185
2025-10-22 27.507604166666667 0.01 74.39
2025-10-23 23.594166666666666 -0.01 116.5375
2025-10-24 91.8284375 15.8725 161.9175
2025-10-25 80.90177083333333 16.515 126.4875
2025-10-26 51.279700000000005 1.67 105.37
2025-10-27 89.72458333333333 20.025 157.1325
2025-10-28 101.51854166666668 60.0 142.2425
2025-10-29 104.48625 76.4975 159.89
2025-10-30 89.25916666666666 15.4575 135.725
2025-10-31 55.79239583333333 15.7 93.74
2025-11-01 45.580104166666665 10.775 104.94
2025-11-02 40.0153125 0.0 111.6275
2025-11-03 82.7790625 13.7225 151.4225
2025-11-04 49.43927083333333 3.52 83.5725
2025-11-05 27.753124999999997 3.7175 70.5
2025-11-06 40.25208333333333 0.65 119.5825
2025-11-07 68.21677083333333 33.755 107.57
2025-11-08 41.171458333333334 -0.26 88.8375
2025-11-09 57.8996875 0.65 115.1225
2025-11-10 81.68635416666667 31.0 143.68
2025-11-11 66.8775 5.635 102.605
2025-11-12 27.780833333333334 0.0025 71.57
2025-11-13 31.89979166666667 13.9 53.96
2025-11-14 29.393333333333334 5.315 57.9675
2025-11-15 31.4628125 16.495 65.0525
2025-11-16 34.138958333333335 0.0 96.1325
2025-11-17 79.20677083333334 37.62 136.4225
2025-11-18 79.07770833333333 9.055 134.4225
2025-11-19 100.16385416666667 66.9925 129.2475
2025-11-20 84.54489583333334 34.8775 125.1025
2025-11-21 60.141041666666666 0.25 147.4275
2025-11-22 59.069583333333334 0.5275 102.83
2025-11-23 39.87583333333333 0.0 79.15
2025-11-24 41.774166666666666 3.52 82.07
2025-11-25 48.16635416666667 0.655 102.1075
2025-11-26 69.2121875 3.56 142.01
2025-11-27 86.01583333333333 45.305 155.925
2025-11-28 98.72885416666666 69.0475 143.065
2025-11-29 82.23447916666667 44.395 105.72
2025-11-30 74.91572916666667 41.55 106.8075
2025-12-01 91.7784375 68.2 138.245
2025-12-02 88.64958333333334 67.955 126.315
2025-12-03 70.41666666666667 14.5875 102.435
2025-12-04 64.7665625 35.7 88.96
2025-12-05 70.61416666666666 54.7525 88.005
2025-12-06 33.072604166666665 12.6975 69.9025
2025-12-07 32.29739583333333 0.5 91.14
2025-12-08 55.322187500000005 14.1225 96.2675
2025-12-09 63.17197916666667 11.1675 130.1725
2025-12-10 103.00604166666666 81.8 124.67
2025-12-11 96.18864583333334 75.015 124.5225
2025-12-12 97.185 75.24 119.175
2025-12-13 79.19677083333333 59.31 99.41
2025-12-14 78.56614583333334 59.0025 106.68
2025-12-15 92.47010416666666 67.03 115.0425
2025-12-16 94.52697916666666 74.5 132.915
2025-12-17 101.41052083333334 76.525 136.1575
2025-12-18 85.0490625 30.4725 110.8475
2025-12-19 102.7603125 81.4025 117.51
2025-12-20 70.76802083333334 49.8675 92.98
2025-12-21 61.47958333333333 41.71 82.335
2025-12-22 70.59979166666666 26.085 101.5725
2025-12-23 77.9146875 56.6525 89.9675
2025-12-24 40.6403125 16.6525 72.845
2025-12-25 48.69875 10.6225 99.1675
2025-12-26 89.19677083333333 72.31 111.5775
2025-12-27 80.11583333333333 68.8475 98.4
2025-12-28 78.93604166666667 48.855 105.2075
2025-12-29 107.19760416666666 88.0275 158.135
2025-12-30 91.2346875 73.025 106.52
2025-12-31 97.819375 75.1575 135.43
2026-01-01 81.86645833333334 52.8025 108.88
2026-01-02 82.935 55.01 107.005
2026-01-03 88.42770833333333 73.94 108.09
2026-01-04 66.783125 50.43 97.6775
2026-01-05 95.43760416666667 61.9325 123.685
2026-01-06 62.895520833333336 0.0 117.9025
2026-01-07 102.32593750000001 81.96 134.94
2026-01-08 81.38416666666667 60.0825 107.36
2026-01-09 53.39625 6.5 91.25
2026-01-10 73.2321875 28.7725 126.2625
2026-01-11 80.62875000000001 50.465 103.14
2026-01-12 88.51458333333333 60.1275 119.64
2026-01-13 95.68666666666667 74.6575 140.6475
2026-01-14 115.53604166666668 88.8775 166.0
2026-01-15 106.40541666666667 86.3125 138.2
2026-01-16 118.99052083333333 94.7525 156.885
2026-01-17 127.23635416666667 112.065 155.225
2026-01-18 118.38916666666667 96.855 177.2825
2026-01-19 129.8628125 100.135 183.145
2026-01-20 102.13270833333333 83.8275 127.2525
2026-01-21 82.57104166666666 64.625 99.215
